Time,Voltage,Voltage_0,Voltage_1
2022/7/30 17:19:13.539,0.199813,0.210048,0.487698
2022/7/30 17:19:13.639,0.199303,0.210048,0.487698
2022/7/30 17:19:13.739,0.199813,0.210048,0.487698
2022/7/30 17:19:13.839,0.198794,0.210048,0.487698
2022/7/30 17:19:13.939,0.199303,0.210048,0.487698
2022/7/30 17:19:14.039,0.198794,0.215141,0.487698
2022/7/30 17:19:14.139,0.199813,0.210048,0.487698
2022/7/30 17:19:14.239,0.199813,0.215141,0.487698
2022/7/30 17:19:14.339,0.198794,0.210048,0.487698
2022/7/30 17:19:14.439,0.199303,0.210048,0.487698
2022/7/30 17:19:14.539,0.199813,0.210048,0.487698
2022/7/30 17:19:14.639,0.198794,0.210048,0.492789
2022/7/30 17:19:14.739,0.199813,0.210048,0.487698
2022/7/30 17:19:14.839,0.198794,0.210048,0.487698
2022/7/30 17:19:14.939,0.199303,0.210048,0.487698
2022/7/30 17:19:15.039,0.199303,0.210048,0.487698
2022/7/30 17:19:15.139,0.198794,0.210048,0.487698
2022/7/30 17:19:15.239,0.199303,0.210048,0.487698
2022/7/30 17:19:15.339,0.200322,0.215141,0.492789
2022/7/30 17:19:15.439,0.199813,0.210048,0.487698
2022/7/30 17:19:15.539,0.200322,0.210048,0.487698
2022/7/30 17:19:15.639,0.199303,0.210048,0.487698
2022/7/30 17:19:15.739,0.198794,0.215141,0.487698
2022/7/30 17:19:15.839,0.198284,0.215141,0.487698
2022/7/30 17:19:15.939,0.198284,0.210048,0.487698
2022/7/30 17:19:16.039,0.200322,0.210048,0.487698
2022/7/30 17:19:16.139,0.199813,0.210048,0.487698
2022/7/30 17:19:16.239,0.198794,0.210048,0.487698
2022/7/30 17:19:16.339,0.199813,0.210048,0.487698
2022/7/30 17:19:16.439,0.200322,0.210048,0.487698
2022/7/30 17:19:16.539,0.199813,0.210048,0.487698
2022/7/30 17:19:16.639,0.199303,0.210048,0.487698
2022/7/30 17:19:16.739,0.201341,0.210048,0.487698
2022/7/30 17:19:16.839,0.199813,0.210048,0.487698
2022/7/30 17:19:16.939,0.199813,0.210048,0.487698
2022/7/30 17:19:17.039,0.199303,0.210048,0.487698
2022/7/30 17:19:17.139,0.199813,0.210048,0.487698
2022/7/30 17:19:17.239,0.200831,0.210048,0.487698
2022/7/30 17:19:17.339,0.198794,0.210048,0.487698
