Time,Voltage,Voltage_0,Voltage_1
2022/7/30 16:43:22.814,0.198794,0.210048,0.482606
2022/7/30 16:43:22.834,0.199303,0.215141,0.482606
2022/7/30 16:43:22.854,0.200322,0.215141,0.482606
2022/7/30 16:43:22.874,0.201341,0.215141,0.487698
2022/7/30 16:43:22.894,0.199813,0.210048,0.482606
2022/7/30 16:43:22.914,0.198794,0.210048,0.482606
2022/7/30 16:43:22.934,0.198284,0.210048,0.482606
2022/7/30 16:43:22.954,0.200322,0.215141,0.482606
2022/7/30 16:43:22.974,0.199813,0.210048,0.482606
2022/7/30 16:43:22.994,0.198794,0.210048,0.482606
2022/7/30 16:43:23.014,0.200322,0.210048,0.482606
2022/7/30 16:43:23.034,0.200322,0.215141,0.482606
2022/7/30 16:43:23.054,0.200322,0.215141,0.487698
2022/7/30 16:43:23.074,0.200322,0.215141,0.482606
2022/7/30 16:43:23.094,0.199813,0.210048,0.482606
2022/7/30 16:43:23.114,0.199303,0.210048,0.482606
2022/7/30 16:43:23.134,0.199813,0.215141,0.482606
2022/7/30 16:43:23.154,0.199813,0.215141,0.482606
2022/7/30 16:43:23.174,0.199813,0.215141,0.487698
2022/7/30 16:43:23.194,0.199303,0.210048,0.482606
2022/7/30 16:43:23.214,0.199813,0.210048,0.482606
2022/7/30 16:43:23.234,0.200322,0.215141,0.482606
2022/7/30 16:43:23.254,0.200831,0.215141,0.487698
2022/7/30 16:43:23.274,0.200322,0.215141,0.482606
2022/7/30 16:43:23.294,0.199813,0.210048,0.482606
2022/7/30 16:43:23.314,0.198794,0.215141,0.482606
2022/7/30 16:43:23.334,0.199303,0.215141,0.482606
2022/7/30 16:43:23.354,0.201341,0.215141,0.487698
2022/7/30 16:43:23.374,0.200322,0.215141,0.487698
2022/7/30 16:43:23.394,0.198284,0.210048,0.482606
2022/7/30 16:43:23.414,0.200831,0.210048,0.482606
2022/7/30 16:43:23.434,0.199813,0.210048,0.482606
2022/7/30 16:43:23.454,0.201341,0.215141,0.487698
2022/7/30 16:43:23.474,0.199813,0.215141,0.482606
2022/7/30 16:43:23.494,0.199303,0.210048,0.482606
2022/7/30 16:43:23.514,0.198284,0.210048,0.482606
2022/7/30 16:43:23.534,0.198794,0.215141,0.482606
2022/7/30 16:43:23.554,0.200831,0.215141,0.487698
2022/7/30 16:43:23.574,0.199813,0.215141,0.482606
2022/7/30 16:43:23.594,0.198284,0.210048,0.482606
2022/7/30 16:43:23.614,0.200322,0.215141,0.487698
2022/7/30 16:43:23.634,0.199303,0.210048,0.482606
2022/7/30 16:43:23.654,0.199813,0.215141,0.487698
2022/7/30 16:43:23.674,0.201341,0.215141,0.487698
2022/7/30 16:43:23.694,0.200322,0.210048,0.482606
2022/7/30 16:43:23.714,0.200322,0.210048,0.482606
2022/7/30 16:43:23.734,0.199813,0.210048,0.482606
2022/7/30 16:43:23.754,0.198794,0.215141,0.487698
2022/7/30 16:43:23.774,0.199813,0.215141,0.482606
2022/7/30 16:43:23.794,0.199303,0.210048,0.487698
2022/7/30 16:43:23.814,0.199303,0.210048,0.482606
2022/7/30 16:43:23.834,0.199813,0.210048,0.482606
2022/7/30 16:43:23.854,0.200831,0.215141,0.487698
2022/7/30 16:43:23.874,0.200322,0.215141,0.482606
2022/7/30 16:43:23.894,0.199303,0.210048,0.482606
2022/7/30 16:43:23.914,0.200831,0.210048,0.482606
2022/7/30 16:43:23.934,0.199813,0.210048,0.482606
2022/7/30 16:43:23.954,0.200831,0.215141,0.487698
2022/7/30 16:43:23.974,0.199813,0.215141,0.482606
2022/7/30 16:43:23.994,0.199813,0.210048,0.482606
2022/7/30 16:43:24.014,0.198794,0.215141,0.482606
2022/7/30 16:43:24.034,0.200322,0.215141,0.482606
2022/7/30 16:43:24.054,0.200322,0.215141,0.487698
2022/7/30 16:43:24.074,0.200322,0.215141,0.482606
2022/7/30 16:43:24.094,0.198794,0.210048,0.482606
2022/7/30 16:43:24.114,0.198794,0.215141,0.482606
2022/7/30 16:43:24.134,0.199813,0.215141,0.482606
2022/7/30 16:43:24.154,0.200322,0.215141,0.487698
2022/7/30 16:43:24.174,0.200322,0.210048,0.482606
2022/7/30 16:43:24.194,0.200322,0.210048,0.482606
2022/7/30 16:43:24.214,0.200322,0.210048,0.482606
2022/7/30 16:43:24.234,0.200322,0.215141,0.482606
2022/7/30 16:43:24.254,0.200831,0.215141,0.482606
2022/7/30 16:43:24.274,0.198284,0.210048,0.482606
2022/7/30 16:43:24.294,0.198794,0.210048,0.482606
2022/7/30 16:43:24.314,0.200322,0.210048,0.482606
2022/7/30 16:43:24.334,0.200831,0.210048,0.482606
2022/7/30 16:43:24.354,0.200831,0.215141,0.482606
2022/7/30 16:43:24.374,0.200322,0.210048,0.482606
2022/7/30 16:43:24.394,0.198794,0.210048,0.482606
2022/7/30 16:43:24.414,0.199813,0.210048,0.482606
2022/7/30 16:43:24.434,0.200322,0.210048,0.482606
2022/7/30 16:43:24.454,0.200831,0.215141,0.487698
2022/7/30 16:43:24.474,0.200322,0.210048,0.482606
2022/7/30 16:43:24.494,0.199303,0.210048,0.482606
2022/7/30 16:43:24.514,0.200831,0.210048,0.482606
2022/7/30 16:43:24.534,0.199813,0.215141,0.482606
2022/7/30 16:43:24.554,0.200831,0.215141,0.487698
2022/7/30 16:43:24.574,0.199813,0.210048,0.487698
2022/7/30 16:43:24.594,0.198794,0.210048,0.482606
2022/7/30 16:43:24.614,0.200322,0.210048,0.482606
2022/7/30 16:43:24.634,0.199813,0.210048,0.482606
2022/7/30 16:43:24.654,0.200831,0.215141,0.482606
2022/7/30 16:43:24.674,0.201341,0.210048,0.482606
2022/7/30 16:43:24.694,0.200322,0.210048,0.482606
2022/7/30 16:43:24.714,0.199813,0.210048,0.482606
2022/7/30 16:43:24.734,0.199813,0.215141,0.482606
2022/7/30 16:43:24.754,0.200322,0.215141,0.487698
2022/7/30 16:43:24.774,0.199303,0.215141,0.482606
2022/7/30 16:43:24.794,0.200322,0.210048,0.482606
2022/7/30 16:43:24.814,0.199303,0.210048,0.482606
2022/7/30 16:43:24.834,0.199813,0.215141,0.482606
2022/7/30 16:43:24.854,0.199813,0.215141,0.487698
2022/7/30 16:43:24.874,0.200322,0.215141,0.482606
2022/7/30 16:43:24.894,0.199303,0.210048,0.482606
2022/7/30 16:43:24.914,0.198284,0.210048,0.482606
2022/7/30 16:43:24.934,0.199813,0.215141,0.482606
2022/7/30 16:43:24.954,0.201341,0.215141,0.487698
2022/7/30 16:43:24.974,0.199303,0.210048,0.482606
2022/7/30 16:43:24.994,0.198794,0.210048,0.482606
2022/7/30 16:43:25.014,0.199813,0.210048,0.482606
2022/7/30 16:43:25.034,0.199813,0.215141,0.482606
2022/7/30 16:43:25.054,0.199813,0.215141,0.487698
2022/7/30 16:43:25.074,0.199303,0.210048,0.487698
2022/7/30 16:43:25.094,0.198794,0.210048,0.482606
2022/7/30 16:43:25.114,0.199813,0.210048,0.482606
2022/7/30 16:43:25.134,0.200322,0.215141,0.482606
2022/7/30 16:43:25.154,0.200831,0.215141,0.487698
2022/7/30 16:43:25.174,0.199813,0.210048,0.482606
2022/7/30 16:43:25.194,0.199303,0.215141,0.482606
2022/7/30 16:43:25.214,0.200831,0.210048,0.482606
2022/7/30 16:43:25.234,0.199813,0.215141,0.487698
2022/7/30 16:43:25.254,0.200322,0.215141,0.482606
2022/7/30 16:43:25.274,0.199813,0.210048,0.482606
2022/7/30 16:43:25.294,0.199813,0.210048,0.482606
2022/7/30 16:43:25.314,0.199813,0.210048,0.482606
2022/7/30 16:43:25.334,0.199813,0.215141,0.482606
2022/7/30 16:43:25.354,0.200322,0.215141,0.487698
2022/7/30 16:43:25.374,0.199813,0.210048,0.482606
2022/7/30 16:43:25.394,0.198284,0.210048,0.482606
2022/7/30 16:43:25.414,0.199303,0.215141,0.482606
2022/7/30 16:43:25.434,0.199303,0.215141,0.482606
2022/7/30 16:43:25.454,0.200831,0.215141,0.482606
2022/7/30 16:43:25.474,0.199813,0.210048,0.482606
2022/7/30 16:43:25.494,0.198794,0.210048,0.482606
2022/7/30 16:43:25.514,0.199813,0.210048,0.487698
2022/7/30 16:43:25.534,0.198794,0.215141,0.482606
2022/7/30 16:43:25.554,0.200831,0.215141,0.487698
2022/7/30 16:43:25.574,0.199303,0.210048,0.482606
2022/7/30 16:43:25.594,0.198794,0.210048,0.482606
2022/7/30 16:43:25.614,0.199813,0.210048,0.482606
2022/7/30 16:43:25.634,0.200322,0.210048,0.482606
2022/7/30 16:43:25.654,0.199813,0.215141,0.482606
2022/7/30 16:43:25.674,0.199813,0.210048,0.482606
2022/7/30 16:43:25.694,0.200322,0.210048,0.482606
2022/7/30 16:43:25.714,0.199303,0.210048,0.482606
2022/7/30 16:43:25.734,0.200322,0.215141,0.482606
2022/7/30 16:43:25.754,0.201341,0.215141,0.487698
2022/7/30 16:43:25.774,0.199303,0.210048,0.482606
2022/7/30 16:43:25.794,0.198794,0.210048,0.482606
2022/7/30 16:43:25.814,0.198794,0.215141,0.482606
2022/7/30 16:43:25.834,0.200322,0.210048,0.482606
2022/7/30 16:43:25.854,0.200831,0.215141,0.482606
2022/7/30 16:43:25.874,0.198794,0.210048,0.482606
2022/7/30 16:43:25.894,0.199303,0.210048,0.482606
2022/7/30 16:43:25.914,0.199813,0.210048,0.482606
2022/7/30 16:43:25.934,0.201341,0.215141,0.487698
2022/7/30 16:43:25.954,0.200831,0.215141,0.487698
2022/7/30 16:43:25.974,0.200322,0.215141,0.482606
2022/7/30 16:43:25.994,0.199813,0.210048,0.482606
2022/7/30 16:43:26.014,0.198794,0.215141,0.482606
2022/7/30 16:43:26.034,0.199813,0.215141,0.482606
2022/7/30 16:43:26.054,0.201341,0.215141,0.487698
2022/7/30 16:43:26.074,0.20185,0.210048,0.482606
2022/7/30 16:43:26.094,0.199813,0.210048,0.482606
2022/7/30 16:43:26.114,0.198794,0.210048,0.482606
2022/7/30 16:43:26.134,0.199303,0.210048,0.487698
2022/7/30 16:43:26.154,0.199303,0.215141,0.487698
2022/7/30 16:43:26.174,0.200322,0.210048,0.482606
2022/7/30 16:43:26.194,0.200831,0.210048,0.482606
2022/7/30 16:43:26.214,0.200322,0.210048,0.482606
2022/7/30 16:43:26.234,0.200322,0.215141,0.487698
2022/7/30 16:43:26.254,0.200322,0.215141,0.487698
2022/7/30 16:43:26.274,0.199813,0.215141,0.482606
2022/7/30 16:43:26.294,0.200322,0.210048,0.482606
2022/7/30 16:43:26.314,0.200322,0.210048,0.482606
2022/7/30 16:43:26.334,0.199813,0.215141,0.487698
2022/7/30 16:43:26.354,0.201341,0.215141,0.487698
2022/7/30 16:43:26.374,0.200322,0.210048,0.482606
2022/7/30 16:43:26.394,0.199813,0.210048,0.482606
2022/7/30 16:43:26.414,0.198794,0.215141,0.482606
2022/7/30 16:43:26.434,0.199303,0.215141,0.487698
2022/7/30 16:43:26.454,0.200831,0.215141,0.487698
