Time,Voltage,Voltage_0,Voltage_1
2022/7/30 16:41:59.078,0.199813,0.215141,0.487698
2022/7/30 16:41:59.098,0.199813,0.210048,0.482606
2022/7/30 16:41:59.118,0.200322,0.210048,0.482606
2022/7/30 16:41:59.138,0.200322,0.210048,0.482606
2022/7/30 16:41:59.158,0.200322,0.215141,0.487698
2022/7/30 16:41:59.178,0.200322,0.215141,0.482606
2022/7/30 16:41:59.198,0.199303,0.210048,0.482606
2022/7/30 16:41:59.218,0.198794,0.215141,0.482606
2022/7/30 16:41:59.238,0.200322,0.215141,0.482606
2022/7/30 16:41:59.258,0.200831,0.215141,0.487698
2022/7/30 16:41:59.278,0.200322,0.215141,0.482606
2022/7/30 16:41:59.298,0.199303,0.210048,0.482606
2022/7/30 16:41:59.318,0.198794,0.215141,0.482606
2022/7/30 16:41:59.338,0.199303,0.210048,0.482606
2022/7/30 16:41:59.358,0.200322,0.215141,0.487698
2022/7/30 16:41:59.378,0.198794,0.215141,0.482606
2022/7/30 16:41:59.398,0.200322,0.210048,0.482606
2022/7/30 16:41:59.418,0.200322,0.210048,0.482606
2022/7/30 16:41:59.438,0.199813,0.210048,0.482606
2022/7/30 16:41:59.458,0.200322,0.215141,0.487698
2022/7/30 16:41:59.478,0.199303,0.215141,0.482606
2022/7/30 16:41:59.498,0.200322,0.210048,0.482606
2022/7/30 16:41:59.518,0.199303,0.210048,0.482606
2022/7/30 16:41:59.538,0.199813,0.210048,0.482606
2022/7/30 16:41:59.558,0.200322,0.215141,0.482606
2022/7/30 16:41:59.578,0.200831,0.215141,0.482606
2022/7/30 16:41:59.598,0.199303,0.210048,0.482606
2022/7/30 16:41:59.618,0.199813,0.210048,0.482606
2022/7/30 16:41:59.638,0.200322,0.210048,0.482606
2022/7/30 16:41:59.658,0.200831,0.215141,0.482606
2022/7/30 16:41:59.678,0.200322,0.210048,0.482606
2022/7/30 16:41:59.698,0.199303,0.210048,0.482606
2022/7/30 16:41:59.718,0.199813,0.210048,0.482606
2022/7/30 16:41:59.738,0.199813,0.215141,0.482606
2022/7/30 16:41:59.758,0.199303,0.215141,0.487698
2022/7/30 16:41:59.778,0.200322,0.215141,0.487698
2022/7/30 16:41:59.798,0.198794,0.210048,0.482606
2022/7/30 16:41:59.818,0.199303,0.215141,0.482606
2022/7/30 16:41:59.838,0.199813,0.210048,0.482606
2022/7/30 16:41:59.858,0.200322,0.215141,0.487698
2022/7/30 16:41:59.878,0.199813,0.215141,0.482606
2022/7/30 16:41:59.898,0.200322,0.210048,0.482606
2022/7/30 16:41:59.918,0.200322,0.210048,0.482606
2022/7/30 16:41:59.938,0.200322,0.210048,0.482606
2022/7/30 16:41:59.958,0.201341,0.215141,0.482606
2022/7/30 16:41:59.978,0.199813,0.215141,0.482606
2022/7/30 16:41:59.998,0.198794,0.210048,0.482606
2022/7/30 16:42:00.018,0.199813,0.210048,0.482606
2022/7/30 16:42:00.038,0.201341,0.210048,0.482606
2022/7/30 16:42:00.058,0.200322,0.215141,0.487698
2022/7/30 16:42:00.078,0.200322,0.215141,0.482606
2022/7/30 16:42:00.098,0.198794,0.210048,0.482606
2022/7/30 16:42:00.118,0.200322,0.210048,0.487698
2022/7/30 16:42:00.138,0.200322,0.210048,0.482606
2022/7/30 16:42:00.158,0.200831,0.215141,0.482606
2022/7/30 16:42:00.178,0.200831,0.215141,0.482606
2022/7/30 16:42:00.198,0.199813,0.210048,0.482606
2022/7/30 16:42:00.218,0.198284,0.215141,0.487698
2022/7/30 16:42:00.238,0.199303,0.210048,0.482606
2022/7/30 16:42:00.258,0.200831,0.215141,0.487698
2022/7/30 16:42:00.278,0.200322,0.215141,0.482606
2022/7/30 16:42:00.298,0.200322,0.210048,0.482606
2022/7/30 16:42:00.318,0.200322,0.210048,0.482606
2022/7/30 16:42:00.338,0.198794,0.210048,0.482606
2022/7/30 16:42:00.358,0.200322,0.215141,0.487698
2022/7/30 16:42:00.378,0.200322,0.210048,0.487698
2022/7/30 16:42:00.398,0.200831,0.210048,0.482606
2022/7/30 16:42:00.418,0.199303,0.210048,0.482606
2022/7/30 16:42:00.438,0.199813,0.215141,0.482606
2022/7/30 16:42:00.458,0.200322,0.215141,0.487698
2022/7/30 16:42:00.478,0.200322,0.215141,0.482606
2022/7/30 16:42:00.498,0.198794,0.210048,0.482606
2022/7/30 16:42:00.518,0.198794,0.210048,0.482606
2022/7/30 16:42:00.538,0.200322,0.215141,0.482606
2022/7/30 16:42:00.558,0.200831,0.215141,0.487698
2022/7/30 16:42:00.578,0.200322,0.215141,0.482606
2022/7/30 16:42:00.598,0.199813,0.210048,0.482606
2022/7/30 16:42:00.618,0.199813,0.210048,0.482606
2022/7/30 16:42:00.638,0.200322,0.210048,0.482606
2022/7/30 16:42:00.658,0.199303,0.215141,0.487698
2022/7/30 16:42:00.678,0.199813,0.215141,0.487698
2022/7/30 16:42:00.698,0.198794,0.210048,0.482606
2022/7/30 16:42:00.718,0.200322,0.210048,0.482606
2022/7/30 16:42:00.738,0.200322,0.210048,0.482606
2022/7/30 16:42:00.758,0.201341,0.215141,0.487698
2022/7/30 16:42:00.778,0.200322,0.215141,0.487698
2022/7/30 16:42:00.798,0.199813,0.210048,0.482606
2022/7/30 16:42:00.818,0.200322,0.210048,0.482606
2022/7/30 16:42:00.838,0.198794,0.215141,0.482606
2022/7/30 16:42:00.858,0.200322,0.215141,0.487698
2022/7/30 16:42:00.878,0.200322,0.210048,0.482606
2022/7/30 16:42:00.898,0.198794,0.210048,0.482606
2022/7/30 16:42:00.918,0.199813,0.210048,0.482606
2022/7/30 16:42:00.938,0.200322,0.215141,0.482606
2022/7/30 16:42:00.958,0.201341,0.215141,0.487698
2022/7/30 16:42:00.978,0.200322,0.215141,0.482606
2022/7/30 16:42:00.998,0.198284,0.210048,0.482606
2022/7/30 16:42:01.018,0.199813,0.210048,0.482606
2022/7/30 16:42:01.038,0.199813,0.210048,0.482606
2022/7/30 16:42:01.058,0.200831,0.210048,0.487698
2022/7/30 16:42:01.078,0.198794,0.215141,0.487698
2022/7/30 16:42:01.098,0.198794,0.215141,0.482606
2022/7/30 16:42:01.118,0.200322,0.210048,0.482606
2022/7/30 16:42:01.138,0.200831,0.215141,0.482606
2022/7/30 16:42:01.158,0.201341,0.215141,0.482606
2022/7/30 16:42:01.178,0.199303,0.210048,0.487698
2022/7/30 16:42:01.198,0.198284,0.210048,0.482606
2022/7/30 16:42:01.218,0.199813,0.210048,0.482606
2022/7/30 16:42:01.238,0.200322,0.210048,0.477515
2022/7/30 16:42:01.258,0.200831,0.215141,0.487698
2022/7/30 16:42:01.278,0.200831,0.215141,0.487698
2022/7/30 16:42:01.298,0.198284,0.210048,0.482606
2022/7/30 16:42:01.318,0.198794,0.210048,0.482606
2022/7/30 16:42:01.338,0.200322,0.210048,0.487698
2022/7/30 16:42:01.358,0.202359,0.215141,0.482606
2022/7/30 16:42:01.378,0.200322,0.215141,0.487698
2022/7/30 16:42:01.398,0.198794,0.210048,0.482606
2022/7/30 16:42:01.418,0.199813,0.210048,0.482606
2022/7/30 16:42:01.438,0.200831,0.210048,0.482606
2022/7/30 16:42:01.458,0.201341,0.215141,0.487698
2022/7/30 16:42:01.478,0.200322,0.215141,0.482606
2022/7/30 16:42:01.498,0.198284,0.210048,0.477515
2022/7/30 16:42:01.518,0.197775,0.210048,0.482606
2022/7/30 16:42:01.538,0.198794,0.210048,0.482606
2022/7/30 16:42:01.558,0.201341,0.215141,0.487698
2022/7/30 16:42:01.578,0.200831,0.210048,0.482606
2022/7/30 16:42:01.598,0.200322,0.210048,0.482606
2022/7/30 16:42:01.618,0.198794,0.215141,0.482606
2022/7/30 16:42:01.638,0.199813,0.215141,0.487698
2022/7/30 16:42:01.658,0.199813,0.210048,0.487698
2022/7/30 16:42:01.678,0.201341,0.215141,0.482606
2022/7/30 16:42:01.698,0.199813,0.210048,0.482606
2022/7/30 16:42:01.718,0.199813,0.210048,0.482606
2022/7/30 16:42:01.738,0.200831,0.210048,0.482606
2022/7/30 16:42:01.758,0.200322,0.215141,0.487698
2022/7/30 16:42:01.778,0.199813,0.215141,0.482606
2022/7/30 16:42:01.798,0.199303,0.210048,0.482606
2022/7/30 16:42:01.818,0.200322,0.210048,0.482606
2022/7/30 16:42:01.838,0.200322,0.210048,0.482606
2022/7/30 16:42:01.858,0.200831,0.215141,0.487698
2022/7/30 16:42:01.878,0.199813,0.210048,0.482606
2022/7/30 16:42:01.898,0.198794,0.210048,0.482606
2022/7/30 16:42:01.918,0.199303,0.210048,0.482606
2022/7/30 16:42:01.938,0.198794,0.215141,0.482606
2022/7/30 16:42:01.958,0.20185,0.215141,0.487698
2022/7/30 16:42:01.978,0.200322,0.215141,0.482606
2022/7/30 16:42:01.998,0.199813,0.210048,0.482606
2022/7/30 16:42:02.018,0.198794,0.210048,0.482606
2022/7/30 16:42:02.038,0.200322,0.210048,0.482606
2022/7/30 16:42:02.058,0.201341,0.215141,0.482606
2022/7/30 16:42:02.078,0.199813,0.210048,0.482606
2022/7/30 16:42:02.098,0.199813,0.210048,0.482606
2022/7/30 16:42:02.118,0.198794,0.210048,0.482606
2022/7/30 16:42:02.138,0.200322,0.210048,0.482606
2022/7/30 16:42:02.158,0.200322,0.215141,0.487698
2022/7/30 16:42:02.178,0.199813,0.215141,0.487698
2022/7/30 16:42:02.198,0.199813,0.210048,0.482606
2022/7/30 16:42:02.218,0.198794,0.210048,0.482606
2022/7/30 16:42:02.238,0.200322,0.210048,0.482606
2022/7/30 16:42:02.258,0.200831,0.215141,0.482606
2022/7/30 16:42:02.278,0.198794,0.215141,0.487698
2022/7/30 16:42:02.298,0.200322,0.210048,0.482606
2022/7/30 16:42:02.318,0.199813,0.210048,0.482606
2022/7/30 16:42:02.338,0.200322,0.210048,0.482606
2022/7/30 16:42:02.358,0.200322,0.215141,0.487698
2022/7/30 16:42:02.378,0.199303,0.215141,0.482606
2022/7/30 16:42:02.398,0.198794,0.210048,0.482606
2022/7/30 16:42:02.418,0.198794,0.215141,0.482606
2022/7/30 16:42:02.438,0.200322,0.215141,0.482606
2022/7/30 16:42:02.458,0.200322,0.210048,0.487698
2022/7/30 16:42:02.478,0.199303,0.210048,0.482606
2022/7/30 16:42:02.498,0.198794,0.210048,0.482606
2022/7/30 16:42:02.518,0.200322,0.210048,0.482606
2022/7/30 16:42:02.538,0.199303,0.210048,0.482606
2022/7/30 16:42:02.558,0.200831,0.215141,0.487698
2022/7/30 16:42:02.578,0.199813,0.215141,0.487698
2022/7/30 16:42:02.598,0.200322,0.210048,0.482606
2022/7/30 16:42:02.618,0.198794,0.210048,0.482606
2022/7/30 16:42:02.638,0.199813,0.210048,0.482606
2022/7/30 16:42:02.658,0.200831,0.215141,0.482606
2022/7/30 16:42:02.678,0.200322,0.215141,0.482606
2022/7/30 16:42:02.698,0.198794,0.210048,0.482606
2022/7/30 16:42:02.718,0.198794,0.210048,0.482606
2022/7/30 16:42:02.738,0.199813,0.210048,0.482606
2022/7/30 16:42:02.758,0.200322,0.215141,0.487698
2022/7/30 16:42:02.778,0.199813,0.210048,0.487698
