Time,Voltage,Voltage_0,Voltage_1
2022/8/9 19:03:00.119,0.200831,0.215141,0.487698
2022/8/9 19:03:00.219,0.201341,0.215141,0.487698
2022/8/9 19:03:00.319,0.199813,0.215141,0.492789
2022/8/9 19:03:00.419,0.202359,0.215141,0.492789
2022/8/9 19:03:00.519,0.201341,0.215141,0.492789
2022/8/9 19:03:00.619,0.20185,0.215141,0.487698
2022/8/9 19:03:00.719,0.200831,0.215141,0.487698
2022/8/9 19:03:00.819,0.201341,0.215141,0.487698
2022/8/9 19:03:00.919,0.199813,0.215141,0.487698
2022/8/9 19:03:01.019,0.200322,0.215141,0.487698
2022/8/9 19:03:01.119,0.200322,0.215141,0.492789
2022/8/9 19:03:01.219,0.201341,0.215141,0.492789
2022/8/9 19:03:01.319,0.20185,0.215141,0.487698
2022/8/9 19:03:01.419,0.203887,0.215141,0.487698
2022/8/9 19:03:01.519,0.200322,0.215141,0.487698
2022/8/9 19:03:01.619,0.199813,0.215141,0.487698
2022/8/9 19:03:01.719,0.201341,0.215141,0.487698
2022/8/9 19:03:01.819,0.199813,0.215141,0.487698
2022/8/9 19:03:01.919,0.202359,0.215141,0.487698
2022/8/9 19:03:02.019,0.200831,0.215141,0.487698
2022/8/9 19:03:02.119,0.200322,0.215141,0.492789
2022/8/9 19:03:02.219,0.200322,0.215141,0.487698
2022/8/9 19:03:02.319,0.200322,0.215141,0.487698
2022/8/9 19:03:02.419,0.202359,0.215141,0.487698
2022/8/9 19:03:02.519,0.200831,0.215141,0.487698
2022/8/9 19:03:02.619,0.201341,0.215141,0.487698
2022/8/9 19:03:02.719,0.199813,0.215141,0.487698
2022/8/9 19:03:02.819,0.200322,0.215141,0.487698
2022/8/9 19:03:02.919,0.200322,0.215141,0.487698
2022/8/9 19:03:03.019,0.200831,0.215141,0.487698
2022/8/9 19:03:03.119,0.200322,0.215141,0.487698
2022/8/9 19:03:03.219,0.200322,0.215141,0.492789
2022/8/9 19:03:03.319,0.200322,0.215141,0.487698
2022/8/9 19:03:03.419,0.200322,0.210048,0.487698
2022/8/9 19:03:03.519,0.200322,0.215141,0.487698
2022/8/9 19:03:03.619,0.200322,0.215141,0.487698
2022/8/9 19:03:03.719,0.200831,0.215141,0.487698
2022/8/9 19:03:03.819,0.199813,0.215141,0.487698
2022/8/9 19:03:03.919,0.199813,0.215141,0.487698
2022/8/9 19:03:04.019,0.200831,0.210048,0.487698
2022/8/9 19:03:04.119,0.199303,0.215141,0.487698
2022/8/9 19:03:04.219,0.200831,0.210048,0.487698
2022/8/9 19:03:04.319,0.200322,0.215141,0.487698
2022/8/9 19:03:04.419,0.200322,0.215141,0.487698
2022/8/9 19:03:04.519,0.200322,0.215141,0.487698
2022/8/9 19:03:04.619,0.198794,0.215141,0.487698
2022/8/9 19:03:04.719,0.199303,0.215141,0.487698
2022/8/9 19:03:04.819,0.200322,0.215141,0.487698
2022/8/9 19:03:04.919,0.200322,0.210048,0.487698
2022/8/9 19:03:05.019,0.199813,0.210048,0.487698
2022/8/9 19:03:05.119,0.199813,0.210048,0.487698
2022/8/9 19:03:05.219,0.198794,0.210048,0.487698
2022/8/9 19:03:05.319,0.199813,0.215141,0.487698
2022/8/9 19:03:05.419,0.198284,0.215141,0.487698
2022/8/9 19:03:05.519,0.200322,0.210048,0.487698
2022/8/9 19:03:05.619,0.200322,0.215141,0.487698
2022/8/9 19:03:05.719,0.199303,0.215141,0.487698
2022/8/9 19:03:05.819,0.199813,0.210048,0.487698
2022/8/9 19:03:05.919,0.199303,0.210048,0.487698
2022/8/9 19:03:06.019,0.199303,0.215141,0.487698
2022/8/9 19:03:06.119,0.199303,0.210048,0.487698
2022/8/9 19:03:06.219,0.198794,0.215141,0.487698
2022/8/9 19:03:06.319,0.199303,0.210048,0.487698
2022/8/9 19:03:06.419,0.200322,0.210048,0.487698
2022/8/9 19:03:06.519,0.200322,0.215141,0.487698
2022/8/9 19:03:06.619,0.198794,0.215141,0.487698
2022/8/9 19:03:06.719,0.198284,0.210048,0.487698
2022/8/9 19:03:06.819,0.199813,0.210048,0.482606
2022/8/9 19:03:06.919,0.199303,0.215141,0.487698
2022/8/9 19:03:07.019,0.200322,0.210048,0.482606
2022/8/9 19:03:07.119,0.199813,0.210048,0.482606
2022/8/9 19:03:07.219,0.199813,0.210048,0.482606
2022/8/9 19:03:07.319,0.200322,0.210048,0.487698
2022/8/9 19:03:07.419,0.198794,0.210048,0.487698
2022/8/9 19:03:07.519,0.197775,0.210048,0.487698
2022/8/9 19:03:07.619,0.198284,0.210048,0.487698
2022/8/9 19:03:07.719,0.199813,0.210048,0.487698
2022/8/9 19:03:07.819,0.198794,0.210048,0.482606
2022/8/9 19:03:07.919,0.198284,0.210048,0.487698
2022/8/9 19:03:08.019,0.199813,0.215141,0.482606
2022/8/9 19:03:08.119,0.199303,0.210048,0.487698
2022/8/9 19:03:08.219,0.199303,0.215141,0.487698
2022/8/9 19:03:08.319,0.198794,0.210048,0.482606
2022/8/9 19:03:08.419,0.198794,0.210048,0.487698
2022/8/9 19:03:08.519,0.199813,0.210048,0.487698
2022/8/9 19:03:08.619,0.200322,0.210048,0.482606
2022/8/9 19:03:08.719,0.199813,0.210048,0.487698
2022/8/9 19:03:08.819,0.198284,0.215141,0.487698
2022/8/9 19:03:08.919,0.198284,0.210048,0.487698
2022/8/9 19:03:09.019,0.198794,0.215141,0.487698
2022/8/9 19:03:09.119,0.199813,0.210048,0.482606
2022/8/9 19:03:09.219,0.200322,0.210048,0.482606
2022/8/9 19:03:09.319,0.199813,0.210048,0.487698
2022/8/9 19:03:09.419,0.199303,0.215141,0.487698
2022/8/9 19:03:09.519,0.198284,0.215141,0.487698
2022/8/9 19:03:09.619,0.198284,0.210048,0.487698
2022/8/9 19:03:09.719,0.199813,0.210048,0.487698
2022/8/9 19:03:09.819,0.198794,0.210048,0.487698
2022/8/9 19:03:09.919,0.199303,0.215141,0.482606
2022/8/9 19:03:10.019,0.199813,0.210048,0.482606
2022/8/9 19:03:10.119,0.199813,0.210048,0.482606
2022/8/9 19:03:10.219,0.199813,0.210048,0.487698
2022/8/9 19:03:10.319,0.199813,0.210048,0.487698
2022/8/9 19:03:10.419,0.198284,0.210048,0.487698
2022/8/9 19:03:10.519,0.199813,0.210048,0.487698
2022/8/9 19:03:10.619,0.199303,0.210048,0.482606
2022/8/9 19:03:10.719,0.199303,0.215141,0.487698
2022/8/9 19:03:10.819,0.198284,0.210048,0.487698
2022/8/9 19:03:10.919,0.198284,0.210048,0.487698
2022/8/9 19:03:11.019,0.197266,0.210048,0.487698
2022/8/9 19:03:11.119,0.199303,0.210048,0.487698
2022/8/9 19:03:11.219,0.199813,0.210048,0.482606
2022/8/9 19:03:11.319,0.199303,0.210048,0.487698
2022/8/9 19:03:11.419,0.198794,0.210048,0.487698
2022/8/9 19:03:11.519,0.197775,0.210048,0.487698
2022/8/9 19:03:11.619,0.198794,0.210048,0.487698
2022/8/9 19:03:11.719,0.198794,0.215141,0.487698
2022/8/9 19:03:11.819,0.200831,0.215141,0.482606
2022/8/9 19:03:11.919,0.199813,0.210048,0.487698
