Time,Voltage,Voltage_0,Voltage_1
31:24.2,0.20185,0.215141,0.492789
31:24.3,0.203887,0.215141,0.492789
31:24.4,0.204906,0.215141,0.492789
31:24.5,0.203378,0.215141,0.492789
31:24.6,0.202869,0.215141,0.492789
31:24.7,0.202869,0.215141,0.492789
31:24.8,0.203378,0.215141,0.492789
31:24.9,0.203887,0.215141,0.492789
31:25.0,0.202869,0.215141,0.492789
31:25.1,0.202869,0.215141,0.492789
31:25.2,0.204397,0.215141,0.492789
31:25.3,0.202869,0.215141,0.492789
31:25.4,0.202869,0.215141,0.492789
31:25.5,0.203378,0.215141,0.492789
31:25.6,0.202359,0.215141,0.492789
31:25.7,0.202869,0.215141,0.492789
31:25.8,0.202869,0.215141,0.492789
31:25.9,0.203378,0.210048,0.487698
31:26.0,0.20185,0.215141,0.492789
31:26.1,0.20185,0.210048,0.492789
31:26.2,0.202869,0.215141,0.492789
31:26.3,0.200831,0.215141,0.492789
31:26.4,0.202359,0.215141,0.492789
31:26.5,0.20185,0.215141,0.492789
31:26.6,0.202869,0.215141,0.492789
31:26.7,0.202359,0.215141,0.492789
31:26.8,0.202359,0.215141,0.492789
31:26.9,0.202359,0.215141,0.487698
31:27.0,0.200322,0.215141,0.487698
31:27.1,0.201341,0.210048,0.492789
31:27.2,0.201341,0.215141,0.492789
31:27.3,0.200831,0.215141,0.487698
31:27.4,0.20185,0.215141,0.492789
31:27.5,0.20185,0.215141,0.492789
31:27.6,0.200322,0.215141,0.492789
31:27.7,0.201341,0.210048,0.492789
31:27.8,0.200831,0.210048,0.492789
31:27.9,0.201341,0.215141,0.492789
31:28.0,0.201341,0.210048,0.492789
31:28.1,0.201341,0.210048,0.487698
31:28.2,0.201341,0.210048,0.487698
31:28.3,0.200831,0.215141,0.487698
31:28.4,0.200831,0.210048,0.492789
31:28.5,0.199813,0.210048,0.487698
31:28.6,0.200322,0.210048,0.492789
31:28.7,0.200322,0.210048,0.487698
31:28.8,0.200831,0.210048,0.487698
31:28.9,0.201341,0.210048,0.487698
31:29.0,0.199303,0.210048,0.487698
31:29.1,0.200322,0.210048,0.487698
31:29.2,0.200831,0.210048,0.487698
31:29.3,0.200322,0.210048,0.492789
31:29.4,0.199303,0.210048,0.487698
31:29.5,0.199813,0.210048,0.487698
31:29.6,0.199813,0.210048,0.487698
31:29.7,0.199303,0.210048,0.487698
31:29.8,0.200322,0.210048,0.487698
31:29.9,0.199813,0.210048,0.487698
31:30.0,0.198794,0.210048,0.487698
31:30.1,0.199813,0.210048,0.487698
31:30.2,0.198794,0.210048,0.487698
31:30.3,0.199303,0.210048,0.487698
31:30.4,0.199303,0.210048,0.487698
31:30.5,0.198794,0.210048,0.487698
31:30.6,0.198794,0.210048,0.487698
31:30.7,0.199303,0.210048,0.487698
31:30.8,0.200322,0.210048,0.492789
31:30.9,0.199303,0.210048,0.487698
31:31.0,0.198794,0.210048,0.487698
31:31.1,0.198284,0.210048,0.487698
31:31.2,0.199813,0.210048,0.487698
31:31.3,0.200322,0.210048,0.487698
31:31.4,0.199813,0.210048,0.487698
31:31.5,0.198284,0.210048,0.487698
31:31.6,0.198794,0.210048,0.487698
31:31.7,0.198284,0.210048,0.487698
31:31.8,0.199813,0.210048,0.482606
31:31.9,0.198794,0.210048,0.487698
31:32.0,0.198284,0.210048,0.487698
31:32.1,0.198284,0.210048,0.487698
31:32.2,0.197775,0.210048,0.487698
31:32.3,0.198284,0.210048,0.487698
31:32.4,0.199813,0.210048,0.487698
31:32.5,0.198284,0.210048,0.487698
31:32.6,0.198284,0.210048,0.487698
31:32.7,0.199813,0.210048,0.487698
31:32.8,0.198284,0.210048,0.487698
31:32.9,0.198794,0.210048,0.487698
31:33.0,0.198794,0.210048,0.487698
31:33.1,0.198284,0.210048,0.487698
31:33.2,0.199813,0.210048,0.482606
31:33.3,0.198284,0.210048,0.487698
31:33.4,0.198284,0.210048,0.487698
31:33.5,0.199303,0.210048,0.487698
31:33.6,0.199813,0.210048,0.487698
31:33.7,0.198284,0.210048,0.487698
31:33.8,0.198794,0.210048,0.487698
31:33.9,0.199813,0.210048,0.492789
31:34.0,0.198284,0.210048,0.487698
31:34.1,0.198284,0.210048,0.487698
31:34.2,0.198284,0.210048,0.487698
31:34.3,0.198284,0.210048,0.487698
31:34.4,0.199303,0.210048,0.487698
31:34.5,0.198794,0.210048,0.487698
31:34.6,0.198284,0.210048,0.487698
31:34.7,0.199813,0.210048,0.487698
31:34.8,0.198284,0.210048,0.487698
31:34.9,0.197775,0.210048,0.487698
31:35.0,0.198794,0.210048,0.482606
31:35.1,0.199303,0.210048,0.487698
31:35.2,0.199303,0.210048,0.487698
31:35.3,0.198794,0.210048,0.487698
31:35.4,0.198794,0.210048,0.487698
31:35.5,0.198284,0.210048,0.487698
31:35.6,0.198794,0.210048,0.487698
31:35.7,0.198794,0.210048,0.492789
31:35.8,0.198794,0.210048,0.487698
31:35.9,0.199813,0.210048,0.487698
31:36.0,0.198794,0.210048,0.487698
31:36.1,0.198794,0.210048,0.487698
31:36.2,0.198794,0.210048,0.487698
31:36.3,0.199303,0.210048,0.487698
31:36.4,0.198794,0.210048,0.487698
31:36.5,0.197775,0.210048,0.487698
31:36.6,0.197775,0.210048,0.487698
31:36.7,0.198794,0.210048,0.487698
31:36.8,0.199303,0.210048,0.487698
31:36.9,0.198284,0.210048,0.487698
31:37.0,0.198284,0.210048,0.487698
31:37.1,0.199813,0.210048,0.482606
31:37.2,0.198794,0.210048,0.487698
31:37.3,0.198794,0.210048,0.487698
31:37.4,0.198794,0.210048,0.487698
31:37.5,0.199813,0.210048,0.487698
31:37.6,0.199303,0.210048,0.487698
31:37.7,0.198794,0.210048,0.487698
31:37.8,0.198794,0.210048,0.487698
31:37.9,0.199303,0.210048,0.487698
31:38.0,0.199813,0.210048,0.487698
31:38.1,0.199303,0.210048,0.487698
31:38.2,0.198794,0.210048,0.487698
31:38.3,0.198794,0.210048,0.487698
31:38.4,0.199813,0.210048,0.487698
31:38.5,0.199813,0.210048,0.487698
31:38.6,0.199303,0.210048,0.487698
31:38.7,0.198794,0.210048,0.487698
31:38.8,0.198284,0.210048,0.492789
31:38.9,0.200322,0.210048,0.492789
31:39.0,0.198794,0.210048,0.487698
31:39.1,0.199813,0.210048,0.487698
31:39.2,0.198794,0.210048,0.487698
31:39.3,0.200322,0.210048,0.487698
31:39.4,0.199813,0.210048,0.487698
31:39.5,0.199813,0.210048,0.487698
31:39.6,0.198794,0.210048,0.487698
31:39.7,0.199303,0.210048,0.487698
31:39.8,0.199303,0.210048,0.487698
31:39.9,0.198284,0.210048,0.487698
31:40.0,0.199303,0.210048,0.487698
31:40.1,0.199813,0.210048,0.487698
31:40.2,0.200322,0.210048,0.487698
31:40.3,0.199813,0.210048,0.487698
31:40.4,0.198794,0.210048,0.487698
31:40.5,0.199303,0.210048,0.487698
31:40.6,0.199813,0.210048,0.487698
31:40.7,0.199303,0.210048,0.487698
31:40.8,0.199813,0.210048,0.487698
31:40.9,0.198794,0.210048,0.487698
31:41.0,0.199813,0.210048,0.487698
31:41.1,0.200322,0.210048,0.487698
31:41.2,0.199303,0.210048,0.487698
31:41.3,0.199303,0.210048,0.487698
31:41.4,0.199813,0.210048,0.487698
31:41.5,0.200322,0.210048,0.487698
31:41.6,0.199813,0.210048,0.487698
31:41.7,0.199303,0.215141,0.487698
31:41.8,0.199813,0.215141,0.487698
31:41.9,0.200322,0.210048,0.487698
31:42.0,0.199813,0.210048,0.487698
31:42.1,0.199303,0.210048,0.487698
31:42.2,0.200322,0.210048,0.487698
31:42.3,0.198794,0.210048,0.487698
31:42.4,0.200322,0.210048,0.492789
31:42.5,0.199303,0.210048,0.487698
31:42.6,0.199813,0.210048,0.487698
31:42.7,0.199813,0.210048,0.487698
31:42.8,0.199303,0.210048,0.492789
31:42.9,0.200322,0.210048,0.487698
31:43.0,0.200322,0.210048,0.487698
31:43.1,0.199813,0.210048,0.487698
31:43.2,0.199813,0.210048,0.487698
31:43.3,0.199303,0.210048,0.492789
31:43.4,0.200322,0.210048,0.487698
31:43.5,0.200322,0.210048,0.487698
31:43.6,0.198794,0.210048,0.487698
31:43.7,0.200831,0.210048,0.487698
31:43.8,0.199303,0.210048,0.487698
31:43.9,0.199303,0.210048,0.487698
31:44.0,0.199813,0.210048,0.487698
31:44.1,0.199813,0.210048,0.487698
31:44.2,0.198284,0.215141,0.487698
31:44.3,0.200322,0.210048,0.487698
31:44.4,0.200322,0.210048,0.487698
31:44.5,0.200831,0.210048,0.487698
31:44.6,0.198794,0.210048,0.487698
31:44.7,0.199813,0.210048,0.487698
31:44.8,0.198794,0.210048,0.487698
31:44.9,0.198794,0.210048,0.487698
31:45.0,0.200322,0.210048,0.487698
31:45.1,0.200831,0.210048,0.487698
31:45.2,0.198794,0.215141,0.487698
31:45.3,0.198794,0.210048,0.487698
31:45.4,0.200322,0.210048,0.487698
31:45.5,0.199813,0.210048,0.492789
31:45.6,0.199813,0.210048,0.487698
31:45.7,0.199813,0.210048,0.487698
31:45.8,0.200322,0.210048,0.487698
31:45.9,0.199813,0.210048,0.487698
31:46.0,0.198794,0.210048,0.487698
31:46.1,0.200322,0.215141,0.487698
31:46.2,0.200322,0.210048,0.487698
31:46.3,0.200322,0.210048,0.487698
31:46.4,0.198794,0.215141,0.487698
31:46.5,0.199303,0.210048,0.492789
31:46.6,0.199813,0.210048,0.487698
31:46.7,0.199303,0.210048,0.487698
31:46.8,0.200322,0.210048,0.487698
31:46.9,0.199813,0.210048,0.487698
31:47.0,0.199813,0.210048,0.487698
31:47.1,0.200322,0.210048,0.487698
31:47.2,0.199813,0.210048,0.487698
31:47.3,0.200322,0.210048,0.487698
31:47.4,0.198794,0.210048,0.487698
31:47.5,0.199813,0.210048,0.487698
31:47.6,0.200322,0.210048,0.492789
31:47.7,0.200322,0.210048,0.487698
31:47.8,0.200322,0.210048,0.487698
31:47.9,0.198794,0.210048,0.487698
31:48.0,0.198794,0.210048,0.487698
31:48.1,0.200322,0.210048,0.487698
31:48.2,0.199813,0.210048,0.492789
31:48.3,0.199303,0.210048,0.487698
31:48.4,0.199303,0.210048,0.487698
31:48.5,0.198794,0.215141,0.487698
31:48.6,0.199813,0.210048,0.492789
31:48.7,0.199813,0.210048,0.487698
31:48.8,0.198794,0.210048,0.487698
31:48.9,0.198794,0.215141,0.487698
31:49.0,0.199813,0.210048,0.487698
31:49.1,0.198284,0.210048,0.487698
31:49.2,0.199303,0.210048,0.487698
31:49.3,0.200322,0.210048,0.487698
31:49.4,0.198794,0.210048,0.487698
31:49.5,0.198794,0.210048,0.482606
31:49.6,0.199813,0.210048,0.487698
31:49.7,0.200322,0.210048,0.487698
31:49.8,0.199813,0.210048,0.487698
31:49.9,0.199813,0.210048,0.492789
31:50.0,0.200322,0.210048,0.487698
31:50.1,0.199303,0.215141,0.487698
31:50.2,0.200322,0.210048,0.487698
31:50.3,0.200322,0.210048,0.487698
31:50.4,0.199303,0.210048,0.487698
31:50.5,0.200322,0.210048,0.487698
31:50.6,0.199813,0.210048,0.487698
31:50.7,0.198794,0.210048,0.487698
31:50.8,0.198284,0.210048,0.487698
31:50.9,0.199813,0.210048,0.487698
31:51.0,0.200322,0.210048,0.487698
31:51.1,0.199813,0.210048,0.487698
31:51.2,0.197775,0.215141,0.487698
31:51.3,0.198284,0.210048,0.492789
31:51.4,0.200322,0.210048,0.487698
31:51.5,0.198794,0.210048,0.487698
31:51.6,0.198794,0.210048,0.487698
31:51.7,0.200322,0.215141,0.487698
31:51.8,0.199303,0.210048,0.487698
31:51.9,0.199303,0.210048,0.487698
31:52.0,0.197775,0.210048,0.487698
31:52.1,0.199813,0.210048,0.487698
31:52.2,0.200831,0.210048,0.487698
31:52.3,0.199303,0.210048,0.487698
31:52.4,0.199303,0.210048,0.487698
31:52.5,0.198794,0.210048,0.487698
31:52.6,0.199813,0.210048,0.487698
31:52.7,0.200322,0.210048,0.487698
31:52.8,0.198284,0.210048,0.487698
31:52.9,0.198284,0.210048,0.487698
31:53.0,0.199813,0.210048,0.487698
31:53.1,0.200831,0.210048,0.487698
31:53.2,0.198794,0.210048,0.487698
31:53.3,0.198794,0.210048,0.487698
31:53.4,0.199303,0.210048,0.487698
31:53.5,0.199813,0.210048,0.487698
31:53.6,0.198794,0.210048,0.487698
31:53.7,0.198284,0.210048,0.487698
31:53.8,0.198794,0.210048,0.487698
31:53.9,0.198794,0.210048,0.487698
31:54.0,0.199303,0.210048,0.487698
31:54.1,0.200831,0.210048,0.487698
31:54.2,0.198284,0.210048,0.487698
31:54.3,0.198284,0.210048,0.487698
31:54.4,0.199813,0.210048,0.487698
31:54.5,0.198284,0.210048,0.487698
31:54.6,0.200831,0.210048,0.482606
31:54.7,0.198284,0.210048,0.487698
31:54.8,0.199303,0.210048,0.487698
31:54.9,0.198794,0.210048,0.487698
31:55.0,0.194719,0.418856,0.441875
31:55.1,0.198284,0.306813,0.406235
