Time,Voltage,Voltage_0,Voltage_1
21:19.5,0.200831,0.210048,0.487698
21:19.6,0.199303,0.210048,0.487698
21:19.7,0.200831,0.210048,0.487698
21:19.8,0.200831,0.210048,0.487698
21:19.9,0.200831,0.210048,0.487698
21:20.0,0.200831,0.210048,0.487698
21:20.1,0.200831,0.210048,0.487698
21:20.2,0.200831,0.210048,0.487698
21:20.3,0.199303,0.210048,0.492789
21:20.4,0.199303,0.210048,0.487698
21:20.5,0.199813,0.210048,0.487698
21:20.6,0.200322,0.210048,0.487698
21:20.7,0.198794,0.210048,0.487698
21:20.8,0.198794,0.215141,0.487698
21:20.9,0.199813,0.215141,0.487698
21:21.0,0.199813,0.210048,0.487698
21:21.1,0.200322,0.215141,0.487698
21:21.2,0.200322,0.210048,0.487698
21:21.3,0.199813,0.210048,0.487698
21:21.4,0.199813,0.210048,0.487698
21:21.5,0.200322,0.215141,0.487698
21:21.6,0.200322,0.210048,0.487698
21:21.7,0.200322,0.210048,0.487698
21:21.8,0.200322,0.210048,0.487698
21:21.9,0.200322,0.210048,0.487698
21:22.0,0.200831,0.210048,0.487698
21:22.1,0.20185,0.210048,0.487698
21:22.2,0.200322,0.210048,0.487698
21:22.3,0.200322,0.215141,0.487698
21:22.4,0.200322,0.215141,0.487698
21:22.5,0.200322,0.215141,0.487698
21:22.6,0.200322,0.210048,0.487698
21:22.7,0.200831,0.210048,0.487698
21:22.8,0.200831,0.210048,0.492789
21:22.9,0.200322,0.215141,0.487698
21:23.0,0.201341,0.210048,0.487698
21:23.1,0.200831,0.215141,0.487698
21:23.2,0.200831,0.210048,0.492789
21:23.3,0.200831,0.215141,0.487698
21:23.4,0.200831,0.210048,0.492789
21:23.5,0.201341,0.210048,0.492789
21:23.6,0.200831,0.215141,0.492789
21:23.7,0.200322,0.210048,0.487698
21:23.8,0.201341,0.210048,0.487698
21:23.9,0.200831,0.215141,0.492789
21:24.0,0.200831,0.215141,0.492789
21:24.1,0.202359,0.215141,0.487698
21:24.2,0.20185,0.215141,0.487698
21:24.3,0.200831,0.210048,0.487698
21:24.4,0.20185,0.210048,0.492789
21:24.5,0.200831,0.215141,0.492789
21:24.6,0.202359,0.210048,0.487698
21:24.7,0.20185,0.210048,0.492789
21:24.8,0.200322,0.215141,0.492789
21:24.9,0.201341,0.210048,0.487698
